台湾频道,#genre#
WWE,http://193.233.206.48:8090/live/rx4/1191/31d8a69a15293ee7cb7d0627feb37462/index.m3u8
UFC PASS,http://193.233.206.48:8090/live/rx4/1192/adc497e22d6e3857e751432c7f33984b/index.m3u8
Bein Sports USA,http://193.233.206.48:8090/live/rx4/1195/5e6603b7499d27f85bc144b4386430cf/index.m3u8
ESPN U,http://193.233.206.48:8090/live/rx4/1196/a4bf0d9d600425294aa69028e7d8e7c1/index.m3u8
Discovery Channel,http://193.233.206.48:8090/live/rx4/1198/d9bce6bef02badb3a27b6ef5e113f822/index.m3u8
History,http://193.233.206.48:8090/live/rx4/1204/50ac3282b923392adac1d5bc1ff300b2/index.m3u8
History,http://193.233.206.48:8090/live/rx4/1530/9b03ccc2cb7fb5015ec4c186a6ecd032/index.m3u8
SMITHSONIAN,http://193.233.206.48:8090/live/rx4/1205/ad4b7169d164a5393c0defbe72ba3e6d/index.m3u8
Disney,http://193.233.206.48:8090/live/rx4/1208/71c560b8b139f0f0f9ac575674ed05eb/index.m3u8
Disney XD,http://193.233.206.48:8090/live/rx4/1209/4dadfe78928d050628b1050fe37f11be/index.m3u8
Disney Junior,http://193.233.206.48:8090/live/rx4/1210/22a5287233c7bce2cff06d0563f87a69/index.m3u8
Nick Junior,http://193.233.206.48:8090/live/rx4/1213/dd75d8df13b092f111c005974bb4c591/index.m3u8
Boomerang,http://193.233.206.48:8090/live/rx4/1214/95e3ff8ded8f6bf786fc58fcb20fa711/index.m3u8
Universal Kids,http://193.233.206.48:8090/live/rx4/1215/3eb5022ce0d8071c49eeca09a0d13aa6/index.m3u8
CBS,http://193.233.206.48:8090/live/rx4/1219/ce5c01e3dd54800b32964f7c7ae268f3/index.m3u8
LifeTime US,http://193.233.206.48:8090/live/rx4/1226/53dd1e4883953de3a6f39bb30649d189/index.m3u8
Arts and Entertainment,http://193.233.206.48:8090/live/rx4/1227/20e775932c7d6e650ec475547ab40acc/index.m3u8
Hallmark,http://193.233.206.48:8090/live/rx4/1535/7266ccc70502639889137e2f502747d7/index.m3u8
WE TV,http://193.233.206.48:8090/live/rx4/1229/a35218d1a284fd9b9309d2626d585463/index.m3u8
VH-1,http://193.233.206.48:8090/live/rx4/1233/cc92241eb9c58c6e008d0dfd3eac0c26/index.m3u8
OWN US,http://193.233.206.48:8090/live/rx4/1235/c4976240904732f5d6ea3c45be278edb/index.m3u8
GSN,http://193.233.206.48:8090/live/rx4/1236/a81dba00ef081e747cd62ba409f88455/index.m3u8
TVG,http://193.233.206.48:8090/live/rx4/1543/6dc2a9d3b56c8209f80daad28654d5d4/index.m3u8
Cooking Channel,http://193.233.206.48:8090/live/rx4/1238/bd71a5130d22c030d944adfcd7312f00/index.m3u8
Mlb net,http://193.233.206.48:8090/live/rx4/1523/8f1e94820b9cca8ba450ef5592c55ac4/index.m3u8
FYI,http://193.233.206.48:8090/live/rx4/1240/232b35658a157df41fc9eafe1f128fc7/index.m3u8
BabyTV,http://193.233.206.48:8090/live/rx4/1241/c951b56ff45918d0c174a694a317a9e7/index.m3u8
ABC News,http://193.233.206.48:8090/live/rx4/1516/e92dd5245d29164a375f9197ba779f32/index.m3u8
Bloomberg,http://193.233.206.48:8090/live/rx4/1517/ac7cd7dfd7f6132efeab05a57cd52386/index.m3u8
Bloomberg,http://193.233.206.48:8090/live/rx3/1107/0ae93be639aed36605bdb961f7e5b88a/index.m3u8
The Weather Nation,http://193.233.206.48:8090/live/rx3/1105/2affbc0c3be2fd92aa30d015d6a96f15/index.m3u8
Fox News,http://193.233.206.48:8090/live/rx4/1510/08d94ff2a32f3bde95989c939d1c8b94/index.m3u8
Travel chan,http://193.233.206.48:8090/live/rx4/1515/82ec9468c81a22fb6fad675f6e7a160c/index.m3u8
Discovery,http://193.233.206.48:8090/live/rx4/1529/c9b8028431fac8a266821351b2465167/index.m3u8
ShowTime 1,http://193.233.206.48:8090/live/rx4/1114/cd8eaf14e1af40288426efbaa2dc699a/index.m3u8
NHL net,http://193.233.206.48:8090/live/rx4/1534/388b36a88d1e95e70482cbe608cded53/index.m3u8
ShowTime 2,http://193.233.206.48:8090/live/rx4/1115/d33ea030ee657ad157ba7cdf4c822c51/index.m3u8
ShowCase US,http://193.233.206.48:8090/live/rx3/1116/d79c516bbf21f52b00f8ccac14641423/index.m3u8
Starz Comedy,http://193.233.206.48:8090/live/rx4/1118/fa69e93e352cebbf0d2a9b8b67667932/index.m3u8
Starz Edge,http://193.233.206.48:8090/live/rx4/1119/e1209c447103268a57c19b7ac02dc2d0/index.m3u8
Starz Kids Family,http://193.233.206.48:8090/live/rx4/1120/4630f757565f10497b8be17fd508f29d/index.m3u8
World Fishing net,http://193.233.206.48:8090/live/rx4/1531/4e27f6d0b83540dd0ecde68dc0e92529/index.m3u8
Starz Encore,http://193.233.206.48:8090/live/rx3/1121/96f09183a4fd9275db922c25323a9b1b/index.m3u8
Starz Encore Westerns,http://193.233.206.48:8090/live/rx4/1122/fb4fe7705086c51ddf47ad3033cbb4d1/index.m3u8
Bravo,http://193.233.206.48:8090/live/rx4/1525/d09d93b97cc13fe68651b7dc65bc754b/index.m3u8
Babytv,http://193.233.206.48:8090/live/rx4/1522/72b6983fc6feafb0537cb7b14c58011f/index.m3u8
Nat Geo,http://193.233.206.48:8090/live/rx4/1520/7abfa1e8b91b8b2c596161057e342aa9/index.m3u8
NESN,http://193.233.206.48:8090/live/rx4/2431/b1637d1353f3cdf7fb445438063f94de/index.m3u8
ken5,http://193.233.206.48:8090/live/rx4/2429/f4c2478d69cc43bbcb15da15ca6e8fb3/index.m3u8
VH1,http://193.233.206.48:8090/live/rx4/1532/0e91d86d31766c2c73c8fd22a0cdb884/index.m3u8
woai,http://193.233.206.48:8090/live/rx4/2430/a0e278f638a71e363bab1dc91299da3b/index.m3u8
TNT,http://193.233.206.48:8090/live/rx4/1524/b7c76bf49791a77c6d1121cdd2318d1c/index.m3u8
ksat12,http://193.233.206.48:8090/live/rx4/2428/7417fa62a4d55ee82d0c9d5f33111b80/index.m3u8
Syfy,http://193.233.206.48:8090/live/rx4/1537/8125ca199477d8ef7b45fb6f9c83fba0/index.m3u8
加拿大,#genre#
CP 24 Canada,http://193.233.206.48:8090/live/rx4/1247/8deacaf51da238fb993f075825ccaa4e/index.m3u8
The Weather Network,http://193.233.206.48:8090/live/rx4/1251/a3eb3f17353aa6383a09116e5ef3d629/index.m3u8
CBC,http://193.233.206.48:8090/live/rx4/1252/12ea96b51a219b3ebadbdb768980f2de/index.m3u8
CTV,http://193.233.206.48:8090/live/rx3/1253/7b4da670998019bc4667f8fc9c0c5df3/index.m3u8
CHCH,http://193.233.206.48:8090/live/rx3/1256/f33709773fd3619fbd568ceda49ae930/index.m3u8
CTV 2,http://193.233.206.48:8090/live/rx4/1257/e9cc3a5908e384f43a2f64eb91b027fc/index.m3u8
OMNI 1,http://193.233.206.48:8090/live/rx4/1258/53a2ae352ad09fcb314756f6cdfe8419/index.m3u8
OMNI 2,http://193.233.206.48:8090/live/rx4/1259/0e84ec9da03d0bbcfc0b674569cd5130/index.m3u8
TVO,http://193.233.206.48:8090/live/rx4/1260/62c70a2c65c1f3ae449e710d4ec61c74/index.m3u8
Discovery Canada,http://193.233.206.48:8090/live/rx4/1261/a5d03729aa3b373560906f50fe8dd8c6/index.m3u8
Love Nature,http://193.233.206.48:8090/live/rx4/1263/581fc77de06e08506c1e3c75153bf66e/index.m3u8
Cooking Channel Canada,http://193.233.206.48:8090/live/rx4/1266/ad5866f40f99b3cddf12263cb037537a/index.m3u8
CTV Comedy,http://193.233.206.48:8090/live/rx4/1267/028dfffb5d27e373277cef927f48088e/index.m3u8
CTV Sci-Fi,http://193.233.206.48:8090/live/rx4/1268/557ff0d2946f1d5e5c8fea115307a3ba/index.m3u8
Crave 2,http://193.233.206.48:8090/live/rx4/1270/c52f389303a378aa340dd171c824ae76/index.m3u8
Crave 3,http://193.233.206.48:8090/live/rx4/1271/df0cd5896bc33b94237f7acbc8441365/index.m3u8
TreeHouse,http://193.233.206.48:8090/live/rx4/1283/8a603005843046eefefa6ac11010ce5c/index.m3u8
Teletoon,http://193.233.206.48:8090/live/rx4/1284/3091713b90ce34272666520a38a9e89b/index.m3u8
YTV,http://193.233.206.48:8090/live/rx3/1285/a34d114da602aed85cc0ea70645ad359/index.m3u8
City,http://193.233.206.48:8090/live/rx4/1255/b29e84b9f8e7020927fa5c30e2c7ff58/index.m3u8
HGTV Canada,http://193.233.206.48:8090/live/rx4/1264/a82fcfbe65042a0a065fb4d3c582d830/index.m3u8
Business Network News,http://193.233.206.48:8090/live/rx4/1250/9be31d536211e4a12c95d00400fc466d/index.m3u8
CTV News,http://193.233.206.48:8090/live/rx4/1249/d1e0f1d6a9b9d48a4a766a45fa010b6e/index.m3u8
CBC News,http://193.233.206.48:8090/live/rx4/1248/1f5d7d7c20bdfb3977dc8fd52321f69f/index.m3u8
Crave 4,http://193.233.206.48:8090/live/rx4/1272/9221fd790271774e61cff855f4b9daf6/index.m3u8
英国频道,#genre#
BBC one,http://193.233.206.48:8090/live/rx3/1382/6b27be296fbabefc576f6ceb1de85f3a/index.m3u8
BBC four cbeebies,http://193.233.206.48:8090/live/rx3/1383/85d4e81aac28dc749645c50d62a71b2a/index.m3u8
BBC three cbbc,http://193.233.206.48:8090/live/rx3/1384/f7dbd2cb389fce4764d717331f8b5b18/index.m3u8
BBC two,http://193.233.206.48:8090/live/rx3/1385/9f7ca92eecd86bf116f2c2dcdd1bccaf/index.m3u8
True entertainment,http://193.233.206.48:8090/live/rx3/1386/b568731d406299316650a9d02c52cfbc/index.m3u8
Discovery turbo,http://193.233.206.48:8090/live/rx3/1387/97e5b263f787f4ee0fa6f545be9c810d/index.m3u8
sky_docu_hd,http://193.233.206.48:8090/live/rx3/1388/7af8aee057ce836717487c9b63e0fe16/index.m3u8
BBC red button,http://193.233.206.48:8090/live/rx3/1393/5ee526d57807f88b0162017324b07a6d/index.m3u8
E4,http://193.233.206.48:8090/live/rx3/1397/615e3377e35bd0bd0ab6575472452f46/index.m3u8
Alibi,http://193.233.206.48:8090/live/rx3/1398/ebfed49605f7d442181233a34d9101a7/index.m3u8
5 star,http://193.233.206.48:8090/live/rx3/1400/2de6fbaf7dfc338021b021a1fb2ca717/index.m3u8
Itv 1,http://193.233.206.48:8090/live/rx3/1401/5755f04c554c19388d5a59887339ff2f/index.m3u8
Itv 2,http://193.233.206.48:8090/live/rx3/1402/91d805850641026e6bc39b5a9d5bee48/index.m3u8
Itv 3,http://193.233.206.48:8090/live/rx3/1403/b29e7c5de6d83595eab74da43c9480d9/index.m3u8
Itv 4,http://193.233.206.48:8090/live/rx3/1404/2190456b53c50a3b4d69e7b337e8f7cc/index.m3u8
discovery channel,http://193.233.206.48:8090/live/rx3/1406/910a93ca4ceea10a506ca86419029f30/index.m3u8
Comedy Central,http://193.233.206.48:8090/live/rx3/1408/1943d93bb11abd30501e2439ceada755/index.m3u8
Rte2,http://193.233.206.48:8090/live/rx3/1410/54c92a086ec3a7ad26852419cd5fbc1a/index.m3u8
Premiersp,http://193.233.206.48:8090/live/rx3/1411/043530455623364f575b8860857e5d7a/index.m3u8
CNBC,http://193.233.206.48:8090/live/rx3/1414/daaa5e4deee27bffbed1115c7e199652/index.m3u8
Aljazeera,http://193.233.206.48:8090/live/rx3/1415/59b75099d4536158591713292c48b177/index.m3u8
Tv3 virgin,http://193.233.206.48:8090/live/rx3/1416/ba8b707b6c5817495f34aa458d310c14/index.m3u8
Dave,http://193.233.206.48:8090/live/rx3/1418/cccdfacb670898b40dc40ce87cbbdce6/index.m3u8
Film 4,http://193.233.206.48:8090/live/rx3/1419/bdf0998621910cbb294638b0ae18ffb3/index.m3u8
More 4,http://193.233.206.48:8090/live/rx3/1420/2d77eb1c368a943b1bac2009b09fc9d6/index.m3u8
Gold,http://193.233.206.48:8090/live/rx3/1422/c3c84ffd8494d4d828b380950cfc32cd/index.m3u8
Discovery investigation,http://193.233.206.48:8090/live/rx3/1426/374a3f1ab3587ab80dc57189024f5a64/index.m3u8
Tg4,http://193.233.206.48:8090/live/rx3/1427/84abbd0c97227f62f5ee337cb442a24f/index.m3u8
Real live,http://193.233.206.48:8090/live/rx3/1428/36b0b440f85aec87d00876466bf296de/index.m3u8
Cartoonito,http://193.233.206.48:8090/live/rx3/1429/b0c863e770feebea8f1f8617c43114a1/index.m3u8
Watch,http://193.233.206.48:8090/live/rx3/1430/32bafa1f1ecdcb0cf1b92148b0c24e1c/index.m3u8
Challenge,http://193.233.206.48:8090/live/rx3/1431/b9c8dc30da5a6d2b83487b49e16a6487/index.m3u8
Pick,http://193.233.206.48:8090/live/rx3/1433/5ad614740eaec2efd8e3eb8f740b653c/index.m3u8
Nat Geo Wild,http://193.233.206.48:8090/live/rx3/1434/4992ceeede358ad8cd55e671606cbe56/index.m3u8
Nick jr,http://193.233.206.48:8090/live/rx3/1435/c75da0a12daa8ff3fb80f9c106c931a7/index.m3u8
Quest,http://193.233.206.48:8090/live/rx3/1436/a38ffb6660a154593ca807d50bfc64fb/index.m3u8
Sky News,http://193.233.206.48:8090/live/rx3/169/8b76331bfc7d381c5103f3c58d75750d/index.m3u8
BBC News,http://193.233.206.48:8090/live/rx3/164/806188acafe424ce69f26feadb78b6d6/index.m3u8
法国频道,#genre#
Bein Sport 2,http://193.233.206.48:8090/live/rx1/2366/aec696c3606556a2e0be9ce603718919/index.m3u8
CANAL Sport,http://193.233.206.48:8090/live/rx3/2234/f74a669c15b702d09e7ec2522ae96ab3/index.m3u8
Cine Class,http://193.233.206.48:8090/live/rx3/2229/33a4bfd4c86574ddab075568bd189464/index.m3u8
Cine Permier,http://193.233.206.48:8090/live/rx3/2237/a3af378e2495c54245862bbffb7d3e64/index.m3u8
Discovery,http://193.233.206.48:8090/live/rx3/2327/d219d618a6de1d1ee565869986cf7366/index.m3u8
Paramount,http://193.233.206.48:8090/live/rx3/2233/3f0208addce89cb9b72815813b4e1397/index.m3u8
Paris premiere,http://193.233.206.48:8090/live/rx3/2235/56fe5514264d648348eb7c22ead93564/index.m3u8
TF1 HD,http://193.233.206.48:8090/live/rx3/2236/76a8c763f8e2fd5549cbfd9d8f3714a5/index.m3u8
Toute Lhistoire,http://193.233.206.48:8090/live/rx3/2238/a3ad248b7a39f7914eaa9a78954d2731/index.m3u8
意大利,#genre#
Inter TV,http://193.233.206.48:8090/live/rx3/1599/6b14576c41cd6147a41ec03b5b25f431/index.m3u8
Deejay TV,http://193.233.206.48:8090/live/rx3/1601/1a9b910b196c808c42d4046bf2a72d9a/index.m3u8
Italia 1,http://193.233.206.48:8090/live/rx3/1616/74f4c8665a6ed1901b0c738c7ed53e3a/index.m3u8
新马频道,#genre#
AEC,http://193.233.206.48:8090/live/rx3/433/db48d556332da4b451b5d2b98daf23ea/index.m3u8
AEC,http://193.233.206.48:8090/live/rx3/2745/8bae758332371b30653ed5c57f228bc1/index.m3u8
TV2,http://193.233.206.48:8090/live/rx3/436/f1ff90d329e477714846702758c62f68/index.m3u8
TV3,http://193.233.206.48:8090/live/rx3/437/c835af68a6fb154d2d70b340c52215ae/index.m3u8
TV8,http://193.233.206.48:8090/live/rx3/442/7f44aa7023b6a4d58292b386ff541722/index.m3u8
TV8,http://193.233.206.48:8090/live/rx3/1455/c20afd289a8dfc7060432d7f315f8901/index.m3u8
Arena,http://193.233.206.48:8090/live/rx3/1172/dafd684291bd5d5df41de04278f72850/index.m3u8
小太阳,http://193.233.206.48:8090/live/rx3/443/56438a73c3ccb69b31f60a26908f0b31/index.m3u8
Channel8,http://193.233.206.48:8090/live/rx3/142/7e4f2ec0eb499253ca5ec747ab45ee2f/index.m3u8
天映频道,http://193.233.206.48:8090/live/rx3/441/bd84839a5303f02362bc857bd55c90dd/index.m3u8
KIX,http://193.233.206.48:8090/live/rx3/430/617887be81746b766bda944fb7555b39/index.m3u8
KIX,http://193.233.206.48:8090/live/rx3/1446/5289f0cd6c68519af13033521e9c3870/index.m3u8
全佳,http://193.233.206.48:8090/live/rx3/427/6a85c66daa1ea822b3973277ce6a6e96/index.m3u8
欢喜,http://193.233.206.48:8090/live/rx3/432/76226dce02a1cec7fe926d27807fca24/index.m3u8
TVN,http://193.233.206.48:8090/live/rx3/1170/a1c264f808bdd065735294ec15999b09/index.m3u8
CRICKET,http://193.233.206.48:8090/live/rx3/1173/ebd728f6402776ca6cd1d78bdb99e027/index.m3u8
华丽,http://193.233.206.48:8090/live/rx3/429/93c1dbb1a76ef1c88dd7e27aee4bfadd/index.m3u8
Astro Awani,http://193.233.206.48:8090/live/rx3/440/065e16973027fb2e29ce9b837ca90bd8/index.m3u8
TV9,http://193.233.206.48:8090/live/rx3/438/c388b9078392673288901c0ce8c257bc/index.m3u8
NTV7,http://193.233.206.48:8090/live/rx3/439/a2ca7788320c6c4755fedd3daf93967f/index.m3u8
AOD,http://193.233.206.48:8090/live/rx3/428/43af9ccef27049d51f409c9894c14c11/index.m3u8
TV1,http://193.233.206.48:8090/live/rx3/435/3b1e4744d15be5e69c2fefc56fb69bc7/index.m3u8
BOO,http://193.233.206.48:8090/live/rx3/1437/738bf11fe783eda92eb57e899c5d3698/index.m3u8
CCM,http://193.233.206.48:8090/live/rx3/1438/6d7aa9d88162b30476cfd0059f34aa22/index.m3u8
PRIMA,http://193.233.206.48:8090/live/rx3/1448/22317dddf44e0742b5e48fffadebe00b/index.m3u8
sony_one,http://193.233.206.48:8090/live/rx3/1451/329e658af417604977b862ca2a1d31b3/index.m3u8
Channel5,http://193.233.206.48:8090/live/rx3/141/ee6ed079db6513c3d66b1d050121873b/index.m3u8
AFN,http://193.233.206.48:8090/live/rx3/195/101c00be8275a4c4f5c7381d39519103/index.m3u8
Channel U,http://193.233.206.48:8090/live/rx3/1077/ced24025b612536b5c32477263844a7f/index.m3u8
Vasantham,http://193.233.206.48:8090/live/rx3/1078/358bdb9d6cfabdca43eea1ff6c902dc0/index.m3u8
Suria,http://193.233.206.48:8090/live/rx3/1076/8a6380cde65b41ddfe1630aeb29cf7ba/index.m3u8
AXN,http://193.233.206.48:8090/live/rx3/1044/ff482c79fc7e979751d5a33dda280d52/index.m3u8
BNC,http://193.233.206.48:8090/live/rx3/1045/d0289987867740ee3877a25df9344d1c/index.m3u8
马来新频,#genre#
ASTRO OASIS,http://193.233.206.48:8090/live/rx4/2440/1726565a6d1f656594fc10f46753a070/index.m3u8
TV ALHIJRAH,http://193.233.206.48:8090/live/rx4/2442/8f74ae74506df0b71462afd78e61074d/index.m3u8
ADITHYA,http://193.233.206.48:8090/live/rx4/2445/a34daf879647c58aca41314708c70faf/index.m3u8
ZEE Tamil,http://193.233.206.48:8090/live/rx4/2446/22c913b70084110e0862b62bc79ea7d6/index.m3u8
STAR VIJAY,http://193.233.206.48:8090/live/rx4/2448/be956d0af5c2956e9651ea7cd8e4988e/index.m3u8
COLORS TAMIL,http://193.233.206.48:8090/live/rx4/2449/f69b45ef1060112f6fb6462bd7939962/index.m3u8
SUN TV,http://193.233.206.48:8090/live/rx4/2450/b0abd0b9f4b158165bf0035ae5d6a31f/index.m3u8
iQIYI,http://193.233.206.48:8090/live/rx4/2452/86c9d29fae3c50616b7b2443b36d382e/index.m3u8
GO SHOP RUMMA,http://193.233.206.48:8090/live/rx4/2453/23d03ce6d029d655817c65827a8a1a5a/index.m3u8
XIAO TAI YANG,http://193.233.206.48:8090/live/rx4/2454/f7ba773c063a71c063f5fae1228c1c74/index.m3u8
TVB JADE,http://193.233.206.48:8090/live/rx4/2459/23f3956bdf1ba79965244258725642b1/index.m3u8
CTI ASIA,http://193.233.206.48:8090/live/rx4/2461/a2182ae9614965cd369cd19ea87ebc3d/index.m3u8
TVBS ASIA,http://193.233.206.48:8090/live/rx4/2464/4e832d384cb9c51d82b881757246b1ba/index.m3u8
CCTV4,http://193.233.206.48:8090/live/rx4/2466/cd7603905ec796c012ec1ae7577f7ee5/index.m3u8
AOD 352,http://193.233.206.48:8090/live/rx4/2467/c7281cd801281661f79d82f9fb7702bf/index.m3u8
AOD 353,http://193.233.206.48:8090/live/rx4/2468/83f1e60e8bd8878e85279c9972116f1f/index.m3u8
KBS World,http://193.233.206.48:8090/live/rx4/2471/debf198b788aa9f0fc3abe4ac9ca1340/index.m3u8
ONE,http://193.233.206.48:8090/live/rx4/2472/f98dcf2c2510027c3d1534497426b2c6/index.m3u8
TVN,http://193.233.206.48:8090/live/rx4/2474/03f93c24283db7f63f8a646dc9907ed0/index.m3u8
HITS MOVIES,http://193.233.206.48:8090/live/rx4/2475/b1c7f6c675351d91efcaca3613d57667/index.m3u8
HBO,http://193.233.206.48:8090/live/rx4/2476/70ad465207c3949bde006eca8cc84271/index.m3u8
CINEMAX,http://193.233.206.48:8090/live/rx4/2477/0f454444cce709a35706960a0a1d43fe/index.m3u8
ASTRO AWANI,http://193.233.206.48:8090/live/rx4/2479/59ed68357ff9f9fec47209e05244d307/index.m3u8
CGTN,http://193.233.206.48:8090/live/rx4/2480/3e9b1e494f995798f836b89e6e254079/index.m3u8
CNA,http://193.233.206.48:8090/live/rx4/2482/910cc63b7dae814d9a6c0880ab9a1d92/index.m3u8
CNBC,http://193.233.206.48:8090/live/rx4/2483/497ab1481a36ec15e7be71bea834cc46/index.m3u8
BLOOMBERG TV,http://193.233.206.48:8090/live/rx4/2484/279d769548d4195208683a35d0c39f5c/index.m3u8
ABC AUSTRALIA,http://193.233.206.48:8090/live/rx4/2485/de053d252d9b49138d728a2336cad88f/index.m3u8
DISCOVERY,http://193.233.206.48:8090/live/rx4/2488/159f0fb6129f36a441c30e65d2cf8039/index.m3u8
DISCOVERY,http://193.233.206.48:8090/live/rx4/2489/4cf99ca2a9b91f3c1c32692eb57aead8/index.m3u8
HISTORY,http://193.233.206.48:8090/live/rx4/2491/2b7e4b3b2b2e6871ea0e550b9442f6e4/index.m3u8
ANIMAL PLANET,http://193.233.206.48:8090/live/rx4/2492/92a6e8925c5cf81ee5e93af3bab7ef17/index.m3u8
CARTOON NTWK,http://193.233.206.48:8090/live/rx4/2494/1e760341cedf952b0f4df2558361e684/index.m3u8
NICKELODEON,http://193.233.206.48:8090/live/rx4/2495/57ec17cea3f48e0971de65da25d2dd3f/index.m3u8
NICK JR,http://193.233.206.48:8090/live/rx4/2496/c5e3b4880a4c2260307ba7252c6285cc/index.m3u8
AXN,http://193.233.206.48:8090/live/rx4/2497/fc241283b719989a8ff05c32b4cf1d86/index.m3u8
HITS,http://193.233.206.48:8090/live/rx4/2500/81a00bc994c57f513de8c58e5f362b6d/index.m3u8
TLC,http://193.233.206.48:8090/live/rx4/2501/632e2bafa78543f807e45a94723328a3/index.m3u8
AFN,http://193.233.206.48:8090/live/rx4/2503/7d0e42b9139306a97c6752919232e509/index.m3u8
NATGEO PEOPLE,http://193.233.206.48:8090/live/rx4/2504/77362494fa459068f0df3fcd3fa32a4f/index.m3u8
WARNER TV,http://193.233.206.48:8090/live/rx4/2505/8fee2d6d7802d66dbc0f7674b9ce51e5/index.m3u8
HGTV,http://193.233.206.48:8090/live/rx4/2507/a27d1e3f4fb15ecd6c606ca71d1e7aaf/index.m3u8
DMAX,http://193.233.206.48:8090/live/rx4/2508/2694c851988eb5c0e3bde4e1c8bbca54/index.m3u8
MTV,http://193.233.206.48:8090/live/rx4/2509/065bfcebccb31452954c7c0f6f3ee301/index.m3u8
COLORS,http://193.233.206.48:8090/live/rx4/2513/8bfb310ac13517a61ef88dd42f026913/index.m3u8
Showcase Movies,http://193.233.206.48:8090/live/rx4/2514/30df9a6ead51f8e3866d99f48ab27a2b/index.m3u8
HBO Family,http://193.233.206.48:8090/live/rx4/2515/ddac4c0016fb12afae54b453261fd319/index.m3u8
bEIN MAX,http://193.233.206.48:8090/live/rx4/2519/f0c77920528fb79c1a15d2b4853e84ec/index.m3u8
EUROSPORT HD,http://193.233.206.48:8090/live/rx4/2520/d07cafb0da19166f0751fd67206c6aa0/index.m3u8
WWE NETWORK,http://193.233.206.48:8090/live/rx4/2521/a4d574131b23393cd439321f3fe54608/index.m3u8
ASTRO CRICKET,http://193.233.206.48:8090/live/rx4/2524/9a0b23b99cb13d65b2e5e12425e09468/index.m3u8
ANIPLUS,http://193.233.206.48:8090/live/rx4/2525/5cd91523a49bd26bb2bbb49c87bb402b/index.m3u8
DW,http://193.233.206.48:8090/live/rx4/2526/283f2bb871d97cc415259552e3519fc6/index.m3u8
Phoenix Info News,http://193.233.206.48:8090/live/rx4/2527/7bf4ef57fb9c49473be0a218f647f0e3/index.m3u8
SPOTV,http://193.233.206.48:8090/live/rx4/2528/dad7939b9be2d14abf07698a7f6d5d4e/index.m3u8
TA-DAA,http://193.233.206.48:8090/live/rx4/2530/3f45fe4fdaf14428957c5c8ff4da65f9/index.m3u8
BBC Earth,http://193.233.206.48:8090/live/rx4/2533/4bfbccc4922de99bca5d4da89be2dc5e/index.m3u8
BBC Lifestyle,http://193.233.206.48:8090/live/rx4/2534/32c90e3c77071491a3d9ee5484a23a81/index.m3u8
BOO,http://193.233.206.48:8090/live/rx4/2538/995ac91738d95ba890b370b3025562e1/index.m3u8
PrimeTime,http://193.233.206.48:8090/live/rx4/2539/0997469f1416c6ad50ad9beeeb1a301e/index.m3u8
Astro Aura,http://193.233.206.48:8090/live/rx4/2542/e24636c1fe5f56c6c5e5f69aa50b02dc/index.m3u8
菲律宾,#genre#
CinemaOne,http://193.233.206.48:8090/live/rx1/1333/34deb09a796d3493b5c1411a9473234b/index.m3u8
泰国频道,#genre#
Channel 8,http://193.233.206.48:8090/live/rx4/1140/6c1afd7ebb8d9feb47be7be00012c86e/index.m3u8
PPTV,http://193.233.206.48:8090/live/rx4/2240/7a490690a561c7e2dea607ba726c39d7/index.m3u8
Esan TV,http://193.233.206.48:8090/live/rx4/2243/af403a5da8a5301fab5d1fa598ae862a/index.m3u8
Nation TV,http://193.233.206.48:8090/live/rx4/2245/daed87eaa57d37d5fb44ba3a14236175/index.m3u8
M Channel,http://193.233.206.48:8090/live/rx4/2246/54ecb332f4f3072a5769f09d63bb8709/index.m3u8
JKN,http://193.233.206.48:8090/live/rx4/2247/f3b9dde8da2869ce1055cfbf16f96b96/index.m3u8
Thai PBS,http://193.233.206.48:8090/live/rx4/1047/fba6904f4e5a5982c9aee790c23e5338/index.m3u8
NEWS1,http://193.233.206.48:8090/live/rx4/1608/879a2b4c7edd5c7b8a8483d8d24f42b4/index.m3u8
Thailand ch3,http://193.233.206.48:8090/live/rx4/1839/a637504fcf9df379d4e7eea11c4b73cc/index.m3u8
印尼频道,#genre#
CNN Indonesia,http://193.233.206.48:8090/live/rx5/1145/a81b5a1edb6a26c26d5b372d377a4721/index.m3u8
CNN Indonesia,http://193.233.206.48:8090/live/rx4/2572/4530213e52226883cb336a2743df75fe/index.m3u8
Antara TV,http://193.233.206.48:8090/live/rx4/2544/4ce0ed6dfcce2957d006e2b68af0039c/index.m3u8
ANTV,http://193.233.206.48:8090/live/rx4/2545/adc84ef3bf024be48c3c8d734dc77d0d/index.m3u8
Bali TV,http://193.233.206.48:8090/live/rx4/2546/606f4bd8bde9c12a7e32de16830dd23f/index.m3u8
DAAI TV,http://193.233.206.48:8090/live/rx4/2547/7d91e2b2b83bafa59cc19b1a1c15d8ee/index.m3u8
Dunia Lain,http://193.233.206.48:8090/live/rx4/2548/cb04faad6902993b88ff0c9ba1d27619/index.m3u8
Hope Channel,http://193.233.206.48:8090/live/rx4/2549/3cf32568e1b2131ff6edb61667ba20ed/index.m3u8
Indosiar,http://193.233.206.48:8090/live/rx4/2550/fe5c53244549a6eea0352d53bac08d00/index.m3u8
Indosiar,http://193.233.206.48:8090/live/rx4/1478/60b74bbbe4d00f4ae8ffe7bf4c42064d/index.m3u8
